name,rarity
You Meet in a Tavern,uncommon
"Kalain, Reclusive Painter",uncommon
Krydle of Baldur's Gate,uncommon
A-Krydle of Baldur's Gate,uncommon
"Trelasarra, Moon Dancer",uncommon
Bag of Holding,uncommon
Iron Golem,uncommon
Spiked Pit Trap,common
Pilgrim's Eye,uncommon
Junk Winder,uncommon
Kindred Discovery,rare
Traverse the Outlands,rare
Sigiled Starfish,uncommon
Ancient Gold Dragon,mythic
Archivist of Oghma,rare
Ascend from Avernus,rare
Blessed Hippogriff // Tyr's Blessing,common
Flaming Fist Officer,common
Guardian Naga // Banishing Coils,common
Guiding Bolt,common
Horn of Valhalla // Ysgard's Call,rare
Icewind Stalwart,common
Lae'zel's Acrobatics,rare
Pegasus Guardian // Rescue the Foal,common
Rescuer Chwinga,uncommon
Scouting Hawk,common
Steadfast Unicorn,common
You're Confronted by Robbers,common
Ancient Silver Dragon,mythic
Blur,common
Displacer Kitten,rare
Draconic Lore,common
Dragonborn Looter,common
Dream Fracture,common
Gale's Redirection,rare
Goggles of Night,common
Illithid Harvester // Plant Tadpoles,rare
Irenicus's Vile Duplication,uncommon
Juvenile Mist Dragon,uncommon
Kenku Artificer,common
Lapis Orb of Dragonkind,common
Pseudodragon Familiar,common
Robe of the Archmagi,rare
Sword Coast Serpent // Capsizing Wave,common
Tymora's Invoker,common
Young Blue Dragon // Sand Augury,common
Altar of Bhaal // Bone Offering,rare
Ancient Brass Dragon,mythic
Armor of Shadows,common
Blood Money,mythic
Bonecaller Cleric,uncommon
Chain Devil,common
Eldritch Pact,rare
Ghost Lantern // Bind Spirit,uncommon
Gray Slaad // Entropic Decay,common
Guildsworn Prowler,common
Intellect Devourer,rare
Nefarious Imp,common
Pact Weapon,mythic
Sigil of Myrkul,uncommon
Summon Undead,common
Ancient Copper Dragon,mythic
Breath Weapon,common
Carnelian Orb of Dragonkind,common
Reckless Barbarian,common
Storm King's Thunder,mythic
Swashbuckler Extraordinaire,uncommon
Two-Handed Axe // Sweeping Cleave,uncommon
Wrathful Red Dragon,rare
Young Red Dragon // Bathe in Gold,common
Ambitious Dragonborn,common
Ancient Bronze Dragon,mythic
Band Together,common
Circle of the Land Druid,common
Draconic Muralists,uncommon
Dread Linnorm // Scale Deflection,common
Druid of the Emerald Grove,common
Druidic Ritual,common
Earthquake Dragon,rare
Emerald Dragon // Dissonant Wave,uncommon
Ettercap // Web Shot,common
Jade Orb of Dragonkind,common
Monster Manual // Zoological Study,rare
Owlbear Shepherd,uncommon
Poison the Blade,common
Scaled Nurturer,common
Split the Spoils,uncommon
Undercellar Myconid,common
Alaundo the Seer,rare
"Astarion, the Decadent",rare
"Baba Lysaga, Night Witch",rare
"Gorion, Wise Mentor",rare
"Jan Jansen, Chaos Crafter",rare
"Kagha, Shadow Archdruid",uncommon
"Korlessa, Scale Singer",uncommon
"Lozhan, Dragons' Legacy",uncommon
"Mazzy, Truesword Paladin",rare
"Miirym, Sentinel Wyrm",rare
"Minsc & Boo, Timeless Heroes",mythic
"Neera, Wild Mage",rare
"Oji, the Exquisite Blade",uncommon
"Raggadragga, Goreguts Boss",rare
"Raphael, Fiendish Savior",rare
Thrakkus the Butcher,uncommon
Bronze Walrus,common
Chardalyn Dragon,common
Cloak of the Bat,common
Fraying Line,rare
Lantern of Revealing,common
Mirror of Life Trapping,rare
Navigation Orb,common
Baldur's Gate,rare
Stick Together,rare
Nalfeshnee,rare
Nalia de'Arnise,mythic
Pursued Whale,rare
"Nezahal, Primal Tide",rare
Voracious Greatshark,rare
"Klement, Novice Acolyte",rare
"Klement, Death Acolyte",rare
"Klement, Nature Acolyte",rare
"Klement, Tempest Acolyte",rare
"Klement, Knowledge Acolyte",rare
"Klement, Life Acolyte",rare
"Lae'zel, Githyanki Warrior",rare
"Lae'zel, Callous Warrior",rare
"Lae'zel, Primal Warrior",rare
"Lae'zel, Wrathful Warrior",rare
"Lae'zel, Illithid Thrall",rare
"Lae'zel, Blessed Warrior",rare
"Lulu, Forgetful Hollyphant",uncommon
"Lulu, Vengeful Hollyphant",uncommon
"Lulu, Wild Hollyphant",uncommon
"Lulu, Inspiring Hollyphant",uncommon
"Lulu, Curious Hollyphant",uncommon
"Lulu, Helpful Hollyphant",uncommon
"Rasaad, Monk of Selûne",uncommon
"Rasaad, Shadow Monk",uncommon
"Rasaad, Sylvan Monk",uncommon
"Rasaad, Warrior Monk",uncommon
"Rasaad, Dragon Monk",uncommon
"Rasaad, Radiant Monk",uncommon
"Alora, Rogue Companion",uncommon
"Alora, Cheerful Assassin",uncommon
"Alora, Cheerful Scout",uncommon
"Alora, Cheerful Swashbuckler",uncommon
"Alora, Cheerful Thief",uncommon
"Alora, Cheerful Mastermind",uncommon
"Gale, Conduit of the Arcane",mythic
"Gale, Abyssal Conduit",mythic
"Gale, Primeval Conduit",mythic
"Gale, Storm Conduit",mythic
"Gale, Temporal Conduit",mythic
"Gale, Holy Conduit",mythic
"Imoen, Trickster Friend",rare
"Imoen, Occult Trickster",rare
"Imoen, Wise Trickster",rare
"Imoen, Chaotic Trickster",rare
"Imoen, Wily Trickster",rare
"Imoen, Honorable Trickster",rare
"Vhal, Eager Scholar",uncommon
"Vhal, Scholar of Mortality",uncommon
"Vhal, Scholar of Creation",uncommon
"Vhal, Scholar of Elements",uncommon
"Vhal, Scholar of Prophecy",uncommon
"Vhal, Scholar of Tactics",uncommon
Sarevok the Usurper,uncommon
"Sarevok, Deadly Usurper",uncommon
"Sarevok, Mighty Usurper",uncommon
"Sarevok, Ferocious Usurper",uncommon
"Sarevok, Deceitful Usurper",uncommon
"Sarevok, Divine Usurper",uncommon
"Shadowheart, Sharran Cleric",rare
"Shadowheart, Cleric of Graves",rare
"Shadowheart, Cleric of Twilight",rare
"Shadowheart, Cleric of War",rare
"Shadowheart, Cleric of Trickery",rare
"Shadowheart, Cleric of Order",rare
"Viconia, Nightsinger's Disciple",uncommon
"Viconia, Disciple of Blood",uncommon
"Viconia, Disciple of Strength",uncommon
"Viconia, Disciple of Violence",uncommon
"Viconia, Disciple of Arcana",uncommon
"Viconia, Disciple of Rebirth",uncommon
"Ambergris, Citadel Agent",uncommon
"Ambergris, Agent of Tyranny",uncommon
"Ambergris, Agent of Balance",uncommon
"Ambergris, Agent of Destruction",uncommon
"Ambergris, Agent of Progress",uncommon
"Ambergris, Agent of Law",uncommon
"Gut, Fanatical Priestess",uncommon
"Gut, Brutal Fanatic",uncommon
"Gut, Bestial Fanatic",uncommon
"Gut, Furious Fanatic",uncommon
"Gut, Devious Fanatic",uncommon
"Gut, Zealous Fanatic",uncommon
"Karlach, Raging Tiefling",rare
"Karlach, Tiefling Punisher",rare
"Karlach, Tiefling Guardian",rare
"Karlach, Tiefling Berserker",rare
"Karlach, Tiefling Spellrager",rare
"Karlach, Tiefling Zealot",rare
"Wyll, Pact-Bound Duelist",mythic
Wyll of the Fiend Pact,mythic
Wyll of the Fey Pact,mythic
Wyll of the Blade Pact,mythic
Wyll of the Elder Pact,mythic
Wyll of the Celestial Pact,mythic
"Jaheira, Harper Emissary",uncommon
"Jaheira, Ruthless Harper",uncommon
"Jaheira, Merciful Harper",uncommon
"Jaheira, Stirring Harper",uncommon
"Jaheira, Insightful Harper",uncommon
"Jaheira, Heroic Harper",uncommon
"Lukamina, Moon Druid",mythic
"Lukamina, Scorpion Form",mythic
"Lukamina, Bear Form",mythic
"Lukamina, Wolf Form",mythic
"Lukamina, Crocodile Form",mythic
"Lukamina, Hawk Form",mythic
Hag of Ceaseless Torment,rare
"Skanos, Dragon Vassal",uncommon
"Skanos, Black Dragon Vassal",uncommon
"Skanos, Green Dragon Vassal",uncommon
"Skanos, Red Dragon Vassal",uncommon
"Skanos, Blue Dragon Vassal",uncommon
"Skanos, White Dragon Vassal",uncommon
Hag of Dark Duress,rare
"Wilson, Bear Comrade",rare
"Wilson, Fearsome Bear",rare
"Wilson, Majestic Bear",rare
"Wilson, Ardent Bear",rare
"Wilson, Subtle Bear",rare
"Wilson, Urbane Bear",rare
Hag of Death's Legion,rare
Boareskyr Tollkeeper,uncommon
Hag of Inner Weakness,rare
Champions of Tyr,mythic
Hag of Mage's Doom,rare
Flaming Fist Duskguard,common
Hag of Noxious Nightmares,rare
Mace of Disruption,common
Hag of Scoured Thoughts,rare
Moradin's Disciples,uncommon
Hag of Syphoned Breath,rare
Patriar's Humiliation,common
Hag of Twisted Visions,rare
Ranger Squadron,common
Seatower Imprisonment,uncommon
Soldiers of the Watch,common
Sune's Intervention,rare
Sworn to the Legion,mythic
Valiant Farewell,common
Vladimir and Godfrey,rare
"Calim, Djinn Emperor",rare
Hypnotic Pattern,common
Lizardfolk Librarians,common
Seek New Knowledge,uncommon
Signature Spells,rare
Snowborn Simulacra,mythic
Thayan Evokers,rare
Undersimplify,common
Water Weird,common
Wizened Githzerai,common
Grave Choice,uncommon
Hook Horror,common
The Hourglass Coven,rare
Mind Spike,uncommon
Sewer Plague,common
Stroke of Luck,rare
Chaos Balor,mythic
Craving of Yeenoghu,uncommon
Dragonborn Immolator,uncommon
Flames of Moradin,rare
Genasi Rabble-Rouser,common
Giant Fire Beetles,common
Gnoll Hunting Party,uncommon
Goblin Trapfinder,uncommon
Incessant Provocation,common
"Kardum, Patron of Flames",rare
Kobold Warcaller,common
Mephit's Enthusiasm,uncommon
Tiefling Outcasts,rare
Unexpected Allies,common
Uthgardt Fury,rare
Warriors of Tiamat,common
Arcane Archery,common
Favored Enemy,rare
Follow the Tracks,common
"Oyaminartok, Polar Werebear",rare
Verdant Rejuvenation,mythic
You Line Up the Shot,common
Yuan-Ti Scaleshield,rare
"Jon Irenicus, the Exile",rare
Liara of the Flaming Fist,uncommon
Minthara of the Absolute,uncommon
"Tasha, Unholy Archmage",mythic
"Ulder Ravengard, Marshal",rare
Gate of the Black Dragon,uncommon
Gate to Manorborn,uncommon
Gate to Seatower,uncommon
Gate to the Citadel,uncommon
Gate to Tumbledown,uncommon
A-Blessed Hippogriff // A-Tyr's Blessing,common
A-Steadfast Unicorn,common
A-Dragonborn Looter,common
A-Goggles of Night,uncommon
A-Kenku Artificer,uncommon
A-Lapis Orb of Dragonkind,uncommon
A-Pseudodragon Familiar,common
A-You Come to a River,common
A-Young Blue Dragon // A-Sand Augury,common
A-Baleful Beholder,common
A-Eyes of the Beholder,common
A-Guildsworn Prowler,common
A-Manticore,common
A-Sigil of Myrkul,uncommon
A-Carnelian Orb of Dragonkind,uncommon
A-Young Red Dragon // A-Bathe in Gold,common
A-Circle of the Land Druid,common
A-Druidic Ritual,common
A-Earthquake Dragon,rare
A-Emerald Dragon // A-Dissonant Wave,uncommon
A-Jade Orb of Dragonkind,uncommon
A-Split the Spoils,uncommon
"A-Minsc & Boo, Timeless Heroes",mythic
A-Lantern of Revealing,common
A-Navigation Orb,uncommon
Archipelagore,uncommon
Moat Piranhas,common
Mystic Skyfish,common
Nadir Kraken,rare
Pouncing Shoreshark,uncommon
Riptide Turtle,common
Ruin Crab,uncommon
Sea-Dasher Octopus,rare
Spined Megalodon,common
Stinging Lionfish,uncommon
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
