name,rarity
Arachnoid Adaptation,common
Atraxa's Fall,common
Blighted Burgeoning,common
Bonded Herdbeast // Plated Kilnbeast,common
Chomping Kavu,common
Converter Beast,common
Copper Host Crusher,uncommon
Cosmic Hunger,common
Crystal Carapace,common
Deeproot Wayfinder,rare
Doomskar Warrior,rare
Fertilid's Favor,common
Glistening Dawn,rare
Gnottvold Hermit // Chrome Host Hulk,uncommon
Herbology Instructor // Malady Invoker,uncommon
"Invasion of Ikoria // Zilortha, Apex of Ikoria",rare
Invasion of Ixalan // Belligerent Regisaur,rare
Invasion of Muraganda // Primordial Plasm,uncommon
Invasion of Shandalar // Leyline Surge,mythic
Invasion of Zendikar // Awakened Skyclave,uncommon
Iridescent Blademaster,common
Kami of Whispered Hopes,uncommon
Overgrown Pest,common
"Ozolith, the Shattered Spire",rare
Placid Rottentail,common
"Polukranos Reborn // Polukranos, Engine of Ruin",rare
Portent Tracker,common
Ravenous Sailback,uncommon
Sandstalker Moloch,uncommon
Seed of Hope,common
Serpent-Blade Assailant,common
Storm the Seedcore,uncommon
Streetwise Negotiator,uncommon
Tandem Takedown,uncommon
Tangled Skyline,uncommon
Timberland Ancient,common
Tribute to the World Tree,rare
Vengeant Earth,common
Vorinclex // The Grand Evolution,mythic
War Historian,common
Wildwood Escort,common
Wrenn and Realmbreaker,mythic
Baral and Kari Zev,rare
Borborygmos and Fblthp,mythic
Botanical Brawler,uncommon
Djeru and Hazoret,rare
Drana and Linvala,rare
Elvish Vatkeeper,uncommon
Errant and Giada,rare
Ghalta and Mavren,rare
"Glissa, Herald of Predation",rare
Halo Forager,uncommon
Hidetsugu and Kairi,rare
Inga and Esika,rare
Invasion of Alara // Awaken the Maelstrom,rare
Invasion of Amonkhet // Lazotep Convert,uncommon
Invasion of Azgol // Ashen Reaper,uncommon
Invasion of Ergamon // Truga Cliffcharger,uncommon
"Invasion of Kaladesh // Aetherwing, Golden-Scale Flagship",uncommon
Invasion of Kylem // Valor's Reach Tag Team,uncommon
Invasion of Lorwyn // Winnowing Forces,uncommon
Invasion of Moag // Bloomwielder Dryads,uncommon
Invasion of New Capenna // Holy Frazzle-Cannon,uncommon
Invasion of New Phyrexia // Teferi Akosa of Zhalfir,mythic
Invasion of Pyrulea // Gargantuan Slabhorn,uncommon
Invasion of Tolvada // The Broken Sky,rare
Invasion of Xerex // Vertex Paladin,uncommon
Joyful Stormsculptor,uncommon
Kogla and Yidaro,rare
Kroxa and Kunoros,mythic
Marshal of Zhalfir,uncommon
Mirror-Shield Hoplite,uncommon
Mutagen Connoisseur,uncommon
"Omnath, Locus of All",rare
"Quintorius, Loremaster",rare
Rampaging Geoderm,uncommon
Rankle and Torbran,rare
Sculpted Perfection,uncommon
Stormclaw Rager,uncommon
Thalia and The Gitrog Monster,mythic
Yargle and Multani,rare
Zimone and Dina,mythic
Zurgo and Ojutai,mythic
Flywheel Racer,common
Halo Hopper,common
Phyrexian Archivist,common
"Realmbreaker, the Invasion Tree",rare
Sword of Once and Future,mythic
Urn of Godfire,common
Essence of Orthodoxy,rare
Phyrexian Pegasus,common
Seedpod Caretaker,uncommon
Interdisciplinary Mascot,rare
Referee Squad,uncommon
Zephyr Winder,common
Injector Crocodile,common
Seer of Stolen Sight,uncommon
Terror of Towashi,rare
Axgard Artisan,uncommon
Cragsmasher Yeti,common
"Orthion, Hero of Lavabrink",rare
Ruins Recluse,uncommon
Surrak and Goreclaw,rare
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
