name,rarity
"Kolvori, God of Kinship // The Ringhart Crest",rare
Littjara Glade-Warden,uncommon
Mammoth Growth,common
Masked Vandal,common
Old-Growth Troll,rare
Ravenous Lindwurm,common
Rootless Yew,uncommon
Rune of Might,uncommon
Sarulf's Packmate,common
Sculptor of Winter,common
Spirit of the Aldergard,uncommon
Struggle for Skemfar,common
A-Tyvar Kell,mythic
"Vorinclex, Monstrous Raider",mythic
"Aegar, the Freezing Flame",uncommon
Arni Slays the Troll,uncommon
Ascent of the Worthy,uncommon
Battle of Frost and Fire,rare
The Bears of Littjara,rare
The Bloodsky Massacre,rare
Fall of the Impostor,uncommon
A-Fall of the Impostor,uncommon
"Firja, Judge of Valor",uncommon
Forging the Tyrite Sword,uncommon
"Harald, King of Skemfar",uncommon
"A-Harald, King of Skemfar",uncommon
Harald Unites the Elves,rare
A-Harald Unites the Elves,rare
Invasion of the Giants,uncommon
Kardur's Vicious Return,uncommon
Kaya the Inexorable,mythic
King Narfi's Betrayal,rare
"Koll, the Forgemaster",uncommon
"Koma, Cosmos Serpent",mythic
"Maja, Bretagard Protector",uncommon
Moritte of the Frost,uncommon
"Narfi, Betrayer King",uncommon
"A-Narfi, Betrayer King",uncommon
Niko Aris,mythic
Niko Defies Destiny,uncommon
The Raven's Warning,rare
"Sarulf, Realm Eater",rare
Showdown of the Skalds,rare
"Svella, Ice Shaper",uncommon
The Three Seasons,uncommon
The Trickster-God's Heist,uncommon
"Vega, the Watcher",uncommon
"A-Vega, the Watcher",uncommon
Waking the Trolls,rare
Colossal Plow,uncommon
Cosmos Elixir,rare
A-Cosmos Elixir,rare
Funeral Longboat,common
Pyre of Heroes,rare
Raven Wings,common
Replicating Ring,uncommon
Runed Crown,uncommon
Scorn Effigy,common
Weathered Runestone,uncommon
Alpine Meadow,common
Arctic Treeline,common
Axgard Armory,uncommon
Barkchannel Pathway // Tidechannel Pathway,rare
Blightstep Pathway // Searstep Pathway,rare
Bretagard Stronghold,uncommon
A-Bretagard Stronghold,uncommon
Darkbore Pathway // Slitherbore Pathway,rare
Faceless Haven,rare
Gates of Istfell,uncommon
Glacial Floodplain,common
Gnottvold Slumbermound,uncommon
Great Hall of Starnheim,uncommon
Hengegate Pathway // Mistgate Pathway,rare
Ice Tunnel,common
Immersturm Skullcairn,uncommon
Littjara Mirrorlake,uncommon
Rimewood Falls,common
Skemfar Elderhall,uncommon
A-Skemfar Elderhall,uncommon
Sulfurous Mire,common
Surtland Frostpyre,uncommon
Volatile Fjord,common
Woodland Chasm,common
The World Tree,rare
Surtland Elementalist,rare
Cleaving Reaper,rare
Surtland Flinger,rare
Canopy Tactician,rare
A-Canopy Tactician,rare
Armed and Armored,uncommon
Warchanter Skald,uncommon
Absorb Identity,uncommon
Giant's Grasp,uncommon
Elderfang Ritualist,uncommon
A-Elderfang Ritualist,uncommon
Renegade Reaper,uncommon
Thornmantle Striker,uncommon
A-Thornmantle Striker,uncommon
Bearded Axe,uncommon
Fire Giant's Fury,uncommon
Gilded Assault Cart,uncommon
Gladewalker Ritualist,uncommon
Rampage of the Valkyries,uncommon
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
"Kardur, Doomscourge // Kardur, Doomscourge",mythic
