name,rarity
Two-Headed Hunter // Twice the Rage,uncommon
Unruly Catapult,common
Witchstalker Frenzy,uncommon
Agatha's Champion,uncommon
Beanstalk Wurm // Plant Beans,common
Bestial Bloodline,common
Brave the Wilds,common
Curse of the Werefox,common
Ferocious Werefox // Guard Change,common
Graceful Takedown,uncommon
Hamlet Glutton,common
Hollow Scavenger // Bakery Raid,common
Howling Galefang,uncommon
Leaping Ambush,common
Night of the Sweets' Revenge,uncommon
Redtooth Genealogist,common
Redtooth Vanguard,uncommon
Return from the Wilds,common
Rootrider Faun,common
Royal Treatment,uncommon
Skybeast Tracker,common
Spider Food,common
Stormkeld Vanguard // Bear Down,uncommon
Tanglespan Lookout,uncommon
Territorial Witchstalker,common
Toadstool Admirer,common
Troublemaker Ouphe,common
Up the Beanstalk,uncommon
Verdant Outrider,common
Welcome to Sweettooth,uncommon
"Ash, Party Crasher",uncommon
"Greta, Sweettooth Scourge",uncommon
"Johann, Apprentice Sorcerer",uncommon
"Neva, Stalked by Nightmares",uncommon
"Obyra, Dreaming Duelist",uncommon
Sharae of Numbing Depths,uncommon
"Syr Armont, the Redeemer",uncommon
"Totentanz, Swarm Piper",uncommon
"Troyan, Gutsy Explorer",uncommon
Callous Sell-Sword // Burn Together,uncommon
Frolicking Familiar // Blow Off Steam,uncommon
Gingerbread Hunter // Puny Snack,uncommon
Imodane's Recruiter // Train Troops,uncommon
Picnic Ruiner // Stolen Goodies,uncommon
Shrouded Shepherd // Cleave Shadows,uncommon
Spellscorn Coven // Take It Back,uncommon
Tempest Hart // Scan the Clouds,uncommon
Threadbind Clique // Rip the Seams,uncommon
Woodland Acolyte // Mend the Wilds,uncommon
Candy Trail,common
Collector's Vault,uncommon
Eriette's Tempting Apple,uncommon
Scarecrow Guide,common
Three Bowls of Porridge,uncommon
Edgewall Inn,uncommon
Food Coma,uncommon
Lady of Laughter,rare
Pests of Honor,uncommon
Faerie Slumber Party,rare
Storyteller Pixie,uncommon
Experimental Confectioner,uncommon
Malevolent Witchkite,rare
Old Flitterfang,uncommon
Become Brutes,uncommon
Charging Hooligan,uncommon
Ogre Chitterlord,rare
Intrepid Trufflesnout // Go Hog Wild,uncommon
Provisions Merchant,uncommon
Wildwood Mentor,rare
