name,rarity
The Shattered States Era // Nameless Conqueror,common
Simian Sling,common
Tempered in Solitude,uncommon
Thundering Raiju,rare
Towashi Songshaper,common
Twinshot Sniper,uncommon
Upriser Renegade,uncommon
Voltage Surge,common
Azusa's Many Journeys // Likeness of the Seeker,uncommon
Bamboo Grove Archer,common
Bearer of Memory,common
Blossom Prancer,uncommon
Boon of Boseiju,uncommon
Boseiju Reaches Skyward // Branch of Boseiju,uncommon
Careful Cultivation,common
Coiling Stalker,common
Commune with Spirits,common
The Dragon-Kami Reborn // Dragon-Kami's Egg,rare
Fang of Shigeki,common
Favor of Jukai,common
Generous Visitor,uncommon
Geothermal Kami,common
Go-Shintai of Boundless Vigor,uncommon
Grafted Growth,common
Harmonious Emergence,common
Historian's Wisdom,uncommon
Invoke the Ancients,rare
Jugan Defends the Temple // Remnant of the Rising Star,mythic
Jukai Preserver,common
Jukai Trainee,common
Kami of Transience,rare
Kappa Tech-Wrecker,uncommon
"Kura, the Boundless Sky",mythic
March of Burgeoning Life,rare
Roaring Earth,uncommon
Season of Renewal,common
Spinning Wheel Kick,uncommon
Spring-Leaf Avenger,rare
Storyweave,uncommon
Tales of Master Seshiro // Seshiro's Living Legacy,common
Tamiyo's Safekeeping,common
Teachings of the Kirin // Kirin-Touched Orochi,rare
Weaver of Harmony,rare
Webspinner Cuff,uncommon
Asari Captain,uncommon
A-Asari Captain,uncommon
Colossal Skyturtle,uncommon
Eiganjo Uprising,rare
Enthusiastic Mechanaut,uncommon
Gloomshrieker,uncommon
"Greasefang, Okiba Boss",rare
Hidetsugu Consumes All // Vessel of the All-Consuming,mythic
"Hinata, Dawn-Crowned",rare
Invigorating Hot Spring,uncommon
"Isshin, Two Heavens as One",rare
Kaito Shizuki,mythic
The Kami War // O-Kagachi Made Manifest,mythic
"Kotose, the Silent Spider",rare
"Naomi, Pillar of Order",uncommon
Prodigy's Prototype,uncommon
"Raiyuu, Storm's Edge",rare
"A-Raiyuu, Storm's Edge",rare
"Risona, Asari Commander",rare
Satoru Umezawa,rare
A-Satoru Umezawa,rare
"Satsuki, the Living Lore",rare
Silver-Fur Master,uncommon
A-Silver-Fur Master,uncommon
"Tamiyo, Compleated Sage",mythic
Automated Artificer,common
Bronze Cudgels,uncommon
Brute Suit,common
A-Circuit Mender,uncommon
Containment Construct,uncommon
Dramatist's Puppet,common
Eater of Virtue,rare
Ecologist's Terrarium,common
High-Speed Hoverbike,uncommon
Iron Apprentice,common
Mechtitan Core,rare
Mirror Box,rare
Network Terminal,common
Ninja's Kunai,common
Papercraft Decoy,common
Reckoner Bankbuster,rare
Reito Sentinel,uncommon
Runaway Trash-Bot,uncommon
Searchlight Companion,common
Shrine Steward,common
Surgehacker Mech,rare
Thundersteel Colossus,common
Towashi Guide-Bot,uncommon
Walking Skyscraper,uncommon
"Boseiju, Who Endures",rare
"Eiganjo, Seat of the Empire",rare
Mech Hangar,uncommon
"Otawara, Soaring City",rare
Roadside Reliquary,uncommon
"Sokenzan, Crucible of Defiance",rare
"Takenuma, Abandoned Mire",rare
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
Mechtitan Core // Mechtitan Core,rare
Reckoner Bankbuster // Reckoner Bankbuster,rare
