name,rarity
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",rare
"Huatli, Poet of Unity // Roar of the Fifth People",mythic
Huatli's Final Strike,common
Hulking Raptor,rare
In the Presence of Ages,common
Intrepid Paleontologist,rare
Ixalli's Lorekeeper,uncommon
Jade Seedstones // Jadeheart Attendant,uncommon
Jadelight Spelunker,rare
Kaslem's Stonetree // Kaslem's Strider,common
Malamet Battle Glyph,uncommon
Malamet Brawler,common
Malamet Scythe,common
Malamet Veteran,common
Mineshaft Spider,common
Nurturing Bristleback,common
"Ojer Kaslem, Deepest Growth // Temple of Cultivation",mythic
Over the Edge,common
Pathfinding Axejaw,common
Poison Dart Frog,common
Pugnacious Hammerskull,rare
River Herald Guide,common
Seeker of Sunlight,common
Sentinel of the Nameless City,rare
The Skullspore Nexus,mythic
Spelunking,uncommon
Staggering Size,common
Tendril of the Mycotyrant,uncommon
Twists and Turns // Mycoid Maze,uncommon
Walk with the Ancestors,common
"Abuelo, Ancestral Echo",rare
"Akawalli, the Seething Tower",uncommon
Amalia Benavides Aguirre,rare
The Ancient One,mythic
"Anim Pakal, Thousandth Moon",rare
Bartolomé del Presidio,uncommon
The Belligerent,rare
Caparocti Sunborn,uncommon
"Captain Storm, Cosmium Raider",uncommon
Deepfathom Echo,rare
"Gishath, Sun's Avatar",mythic
"Itzquinth, Firstborn of Gishath",uncommon
"Kellan, Daring Traveler // Journey On",rare
"Kutzil, Malamet Exemplar",uncommon
Master's Guide-Mural // Master's Manufactory,uncommon
Molten Collapse,rare
The Mycotyrant,mythic
"Nicanzil, Current Conductor",uncommon
Palani's Hatcher,rare
Quintorius Kand,mythic
"Saheeli, the Sun's Brilliance",mythic
Sovereign Okinec Ahau,mythic
Squirming Emergence,rare
"Uchbenbak, the Great Mistake",uncommon
"Vito, Fanatic of Aclazotz",mythic
Wail of the Forgotten,rare
Zoyowa Lava-Tongue,uncommon
Buried Treasure,common
Careening Mine Cart,uncommon
Cartographer's Companion,common
Compass Gnome,common
Contested Game Ball,uncommon
Digsite Conservator,uncommon
Disruptor Wanderglyph,common
Hoverstone Pilgrim,uncommon
Hunter's Blowgun,common
"Matzalantli, the Great Door // The Core",rare
The Millennium Calendar,mythic
Roaming Throne,rare
Runaway Boulder,common
Scampering Surveyor,uncommon
Sunbird Standard // Sunbird Effigy,uncommon
Swashbuckler's Whip,uncommon
Tarrian's Soulcleaver,rare
Threefold Thunderhulk,rare
Throne of the Grim Captain // The Grim Captain,rare
Treasure Map // Treasure Cove,rare
Captivating Cave,common
Cavernous Maw,uncommon
Echoing Deeps,rare
Forgotten Monument,uncommon
Hidden Cataract,common
Hidden Courtyard,common
Hidden Necropolis,common
Hidden Nursery,common
Hidden Volcano,common
Pit of Offerings,uncommon
Promising Vein,common
Restless Anchorage,rare
Restless Prairie,rare
Restless Reef,rare
Restless Ridgeline,rare
Restless Vents,rare
Sunken Citadel,rare
Volatile Fault,uncommon
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
