name,rarity
"Vona, Butcher of Magan",mythic
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",rare
"Gishath, Sun's Avatar",mythic
Treasure Map // Treasure Cove,rare
Fathom Fleet Cutthroat,common
Legion's Judgment,common
Kitesail Freebooter,uncommon
Spell Swindle,rare
Vanquish the Weak,common
Unknown Shores,common
Skulduggery,common
Adanto Vanguard,uncommon
Emissary of Sunrise,uncommon
Encampment Keeper,common
Ixalan's Binding,uncommon
"Legion's Landing // Adanto, the First Fort",rare
Looming Altisaur,common
Sanguine Sacrament,rare
Settle the Wreckage,rare
Shining Aerosaur,common
Slash of Talons,common
Sunrise Seeker,common
Territorial Hammerskull,common
Arcane Adaptation,rare
Pirate's Prize,common
"Search for Azcanta // Azcanta, the Sunken Ruin",rare
Shipwreck Looter,common
Tempest Caller,uncommon
Bishop of the Bloodstained,uncommon
Deadeye Tormentor,common
Desperate Castaways,common
March of the Drowned,common
Queen's Agent,common
Raiders' Wake,uncommon
Revel in Riches,rare
Spreading Rot,common
Walk the Plank,uncommon
Brazen Buccaneers,common
Charging Monstrosaur,uncommon
Dual Shot,common
Sun-Crowned Hunters,common
Swashbuckling,common
Ancient Brontodon,common
Blossom Dryad,common
Deeproot Champion,rare
Snapping Sailback,uncommon
Belligerent Brontodon,uncommon
Dowsing Dagger // Lost Vale,rare
Thaumatic Compass // Spires of Orazca,rare
Castaway's Despair,common
Bishop of Rebirth,rare
Burning Sun's Avatar,rare
"Jace, Cunning Castaway",mythic
Ashes of the Abhorrent,rare
Axis of Mortality,mythic
Priest of the Wakening Sun,rare
Tocatli Honor Guard,rare
Dreamcaller Siren,rare
Entrancing Melody,rare
Fleet Swallower,rare
Arguel's Blood Fast // Temple of Aclazotz,rare
Bloodcrazed Paladin,rare
Deadeye Tracker,rare
Ruin Raider,rare
Sword-Point Diplomacy,rare
Vraska's Contempt,rare
Repeating Barrage,rare
Rowdy Crew,mythic
Tilonalli's Skinshifter,rare
Vance's Blasting Cannons // Spitfire Bastion,rare
Carnage Tyrant,mythic
Emperor's Vanguard,rare
Old-Growth Dryads,rare
Shapers' Sanctuary,rare
Waker of the Wilds,rare
"Huatli, Warrior Poet",mythic
"Vraska, Relic Seeker",mythic
Conqueror's Galleon // Conqueror's Foothold,rare
Fell Flagship,rare
Primal Amulet // Primal Wellspring,rare
Shadowed Caravel,rare
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
Legion Conquistador,common
Duskborne Skymarcher,uncommon
Imperial Lancer,uncommon
Kinjalli's Caller,common
Pious Interdiction,common
Pterodon Knight,common
Queen's Commission,common
Rallying Roar,uncommon
Ritual of Rejuvenation,common
Sheltering Light,uncommon
Skyblade of the Legion,common
Steadfast Armasaur,uncommon
Vampire's Zeal,common
Deadeye Quartermaster,uncommon
Depths of Desire,common
Headwater Sentries,common
Navigator's Ruin,uncommon
Run Aground,common
Siren Lookout,common
Siren's Ruse,common
Storm Fleet Aerialist,uncommon
Anointed Deacon,common
Dark Nourishment,uncommon
Deathless Ancient,uncommon
Dire Fleet Interloper,common
Grim Captain's Call,uncommon
Lurking Chupacabra,uncommon
Queen's Bay Soldier,common
Skittering Heartstopper,common
Wanted Scoundrels,uncommon
Bonded Horncrest,uncommon
Dinosaur Stampede,uncommon
Fire Shrine Keeper,common
Headstrong Brute,common
Raptor Hatchling,uncommon
Storm Fleet Arsonist,uncommon
Thrash of Raptors,common
Tilonalli's Knight,common
Unfriendly Fire,common
Wily Goblin,uncommon
Atzocan Archer,uncommon
Blinding Fog,common
Crash the Ramparts,common
Deeproot Warrior,common
Emergent Growth,uncommon
Ixalli's Keeper,common
Jade Guardian,common
Kumena's Speaker,uncommon
Ravenous Daggertooth,common
River Heralds' Boon,common
Spike-Tailed Ceratops,common
Tishana's Wayfinder,common
Verdant Rebirth,uncommon
Vineshaper Mystic,uncommon
Wildgrowth Walker,uncommon
Deadeye Plunderers,uncommon
Dire Fleet Captain,uncommon
Marauding Looter,uncommon
Shapers of Nature,uncommon
Sky Terror,uncommon
Dusk Legion Dreadnought,uncommon
Elaborate Firecannon,uncommon
Gilded Sentinel,common
Hierophant's Chalice,common
Prying Blade,common
Sentinel Totem,uncommon
Sleek Schooner,uncommon
"Jace, Ingenious Mind-Mage",mythic
Grasping Current,rare
Jace's Sentinel,uncommon
"Huatli, Dinosaur Knight",mythic
Huatli's Snubhorn,common
Huatli's Spurring,uncommon
Sun-Blessed Mount,rare
