name,rarity
Make a Stand,uncommon
Crow of Dark Tidings,common
Skyraker Giant,common
Ordeal of Nylea,uncommon
Pirate's Cutlass,common
Pelakka Wurm,uncommon
Progenitus,mythic
Hero's Downfall,rare
Cathar Commando,common
Bloodtithe Collector,uncommon
Eaten Alive,common
Stromkirk Bloodthief,uncommon
Vampire Interloper,common
Adamant Will,common
Undying Malice,common
"Halana and Alena, Partners",rare
Kalastria Highborn,rare
Gatekeeper of Malakir,uncommon
Pulse Tracker,common
Diregraf Ghoul,uncommon
Tribute to Hunger,uncommon
Desecration Demon,rare
"Dwynen, Gilt-Leaf Daen",rare
Dwynen's Elite,uncommon
Maze's End,mythic
Macabre Waltz,common
Thrill of Possibility,common
Lyra Dawnbringer,mythic
Prayer of Binding,uncommon
Resolute Reinforcements,uncommon
Micromancer,uncommon
Tolarian Terror,common
Pilfer,uncommon
Bite Down,common
Magnigoth Sentry,common
"Balmor, Battlemage Captain",uncommon
"Garna, Bloodfist of Keld",uncommon
Knight of Grace,uncommon
Opt,common
Tempest Djinn,rare
Knight of Malice,uncommon
Ghitu Lavarunner,common
Grow from the Ashes,common
Midnight Reaper,rare
Cultivator's Caravan,rare
Extravagant Replication,rare
Massacre Wurm,mythic
Darksteel Colossus,rare
Impact Tremors,common
Kindled Fury,common
Seismic Rupture,uncommon
Day of Judgment,rare
Charming Prince,rare
"Linden, the Steadfast Queen",rare
"Syr Alin, the Lion's Claw",uncommon
Bake into a Pie,common
Wishclaw Talisman,rare
Raging Redcap,common
Wildborn Preserver,rare
Heraldic Banner,uncommon
Sorcerous Spyglass,rare
Cemetery Recruitment,common
Harmless Offering,rare
Sire of Seven Deaths,mythic
"Arahbo, the First Fang",rare
Armasaur Guide,common
Cat Collector,uncommon
Celestial Armor,rare
Claws Out,uncommon
Crystal Barricade,rare
Dauntless Veteran,uncommon
Dazzling Angel,common
Divine Resilience,uncommon
Exemplar of Light,rare
Felidar Savior,common
Fleeting Flight,common
Guarded Heir,uncommon
Hare Apparent,common
Helpful Hunter,common
Herald of Eternal Dawn,mythic
Inspiring Paladin,common
Joust Through,uncommon
Luminous Rebuke,common
Prideful Parent,common
Raise the Past,rare
Skyknight Squire,rare
Squad Rallier,common
Sun-Blessed Healer,uncommon
Twinblade Blessing,uncommon
Valkyrie's Call,mythic
Vanguard Seraph,common
Arcane Epiphany,uncommon
Archmage of Runes,rare
Bigfin Bouncer,common
Cephalid Inkmage,uncommon
Clinquant Skymage,uncommon
Curator of Destinies,rare
Drake Hatcher,rare
Elementalist Adept,common
Erudite Wizard,common
Faebloom Trick,uncommon
Grappling Kraken,uncommon
High Fae Trickster,rare
Homunculus Horde,rare
Icewind Elemental,common
Inspiration from Beyond,uncommon
"Kaito, Cunning Infiltrator",mythic
"Kiora, the Rising Tide",rare
Lunar Insight,rare
Mischievous Mystic,uncommon
Refute,common
Rune-Sealed Wall,uncommon
Skyship Buccaneer,uncommon
Sphinx of Forgotten Lore,mythic
Strix Lookout,common
Uncharted Voyage,common
Abyssal Harvester,rare
Arbiter of Woe,uncommon
Billowing Shriekmass,uncommon
Blasphemous Edict,rare
Bloodthirsty Conqueror,mythic
Crypt Feaster,common
Gutless Plunderer,common
High-Society Hunter,rare
Hungry Ghoul,common
Infernal Vessel,uncommon
Infestation Sage,common
Midnight Snack,uncommon
Nine-Lives Familiar,rare
Revenge of the Rats,uncommon
Sanguine Syphoner,common
Seeker's Folly,uncommon
Soul-Shackled Zombie,common
Stab,common
"Tinybones, Bauble Burglar",rare
Tragic Banshee,uncommon
Vampire Gourmand,uncommon
Vampire Soulcaller,common
Vengeful Bloodwitch,uncommon
"Zul Ashur, Lich Lord",rare
Battlesong Berserker,uncommon
Boltwave,uncommon
Bulk Up,uncommon
"Chandra, Flameshaper",mythic
Courageous Goblin,common
Crackling Cyclops,common
Dragon Trainer,uncommon
Electroduplicate,rare
Fiery Annihilation,uncommon
Goblin Boarders,common
Goblin Negotiation,uncommon
Gorehorn Raider,common
Incinerating Blast,common
"Kellan, Planar Trailblazer",rare
Rite of the Dragoncaller,mythic
Searslicer Goblin,rare
Slumbering Cerberus,uncommon
Sower of Chaos,common
Strongbox Raider,uncommon
Twinflame Tyrant,mythic
Ambush Wolf,common
Apothecary Stomper,common
Beast-Kin Ranger,common
Cackling Prowler,common
Eager Trufflesnout,uncommon
Elfsworn Giant,common
Elvish Regrower,uncommon
Felling Blow,uncommon
"Loot, Exuberant Explorer",rare
Mossborn Hydra,rare
Needletooth Pack,uncommon
Preposterous Proportions,rare
Quakestrider Ceratops,uncommon
Quilled Greatwurm,mythic
Spinner of Souls,rare
Sylvan Scavenging,rare
Treetop Snarespinner,common
"Alesha, Who Laughs at Fate",rare
Anthem of Champions,rare
Ashroot Animist,rare
Dreadwing Scavenger,uncommon
"Elenda, Saint of Dusk",rare
Fiendish Panda,uncommon
"Koma, World-Eater",rare
"Kykar, Zephyr Awakener",rare
"Niv-Mizzet, Visionary",mythic
Perforating Artist,uncommon
Wardens of the Cycle,uncommon
"Zimone, Paradox Sculptor",mythic
Banner of Kinship,rare
Fishing Pole,uncommon
Leyline Axe,rare
Quick-Draw Katana,common
Ravenous Amulet,uncommon
Scrawling Crawler,rare
Soulstone Sanctuary,rare
"Ajani, Caller of the Pride",mythic
Authority of the Consuls,rare
"Giada, Font of Hope",rare
Healer's Hawk,common
Make Your Move,common
Mischievous Pup,uncommon
Stroke of Midnight,uncommon
Youthful Valkyrie,uncommon
Aegis Turtle,common
Brineborn Cutthroat,uncommon
Mocking Sprite,common
Omniscience,mythic
Self-Reflection,uncommon
Spectral Sailor,uncommon
Witness Protection,common
Burglar Rat,common
Fake Your Own Death,common
"Liliana, Dreadhorde General",mythic
Marauding Blight-Priest,common
Rise of the Dark Realms,mythic
Axgard Cavalry,common
Brazen Scourge,uncommon
Burst Lightning,common
Fanatical Firebrand,common
Firespitter Whelp,uncommon
Flamewake Phoenix,rare
Goblin Surprise,common
Heartfire Immolator,uncommon
Hidetsugu's Second Rite,uncommon
Involuntary Employment,common
Slagstorm,rare
Spitfire Lagac,common
Genesis Wave,rare
Gnarlid Colony,common
Mild-Mannered Librarian,uncommon
Nessian Hornbeetle,uncommon
Vivien Reid,mythic
Wary Thespian,common
Empyrean Eagle,uncommon
Good-Fortune Unicorn,uncommon
"Lathril, Blade of the Elves",rare
"Ruby, Daring Tracker",uncommon
Adventuring Gear,uncommon
Campus Guide,common
Goldvein Pick,common
Ancestor Dragon,rare
Angelic Edict,common
Bishop's Soldier,common
Elspeth's Smite,uncommon
Herald of Faith,uncommon
Ingenious Leonin,uncommon
Leonin Vanguard,uncommon
Moment of Triumph,common
Twinblade Paladin,uncommon
Burrog Befuddler,common
Corsair Captain,rare
Eaten by Piranhas,uncommon
Exclusion Mage,uncommon
Mystic Archaeologist,rare
Quick Study,common
Starlight Snare,common
Storm Fleet Spy,uncommon
Crossway Troublemakers,rare
Deadly Plot,uncommon
Highborn Vampire,common
Moment of Craving,common
Offer Immortality,common
Suspicious Shambler,common
Untamed Hunger,common
Vampire Neonate,common
Dropkick Bomber,rare
Goblin Smuggler,common
Kargan Dragonrider,common
Seize the Spoils,common
Swab Goblin,common
Volley Veteran,uncommon
Aggressive Mammoth,rare
Bear Cub,common
Joraga Invocation,uncommon
Tajuru Pathwarden,common
Thrashing Brontodon,uncommon
Angelic Destiny,mythic
Archway Angel,uncommon
Ballyrush Banneret,common
Dawnwing Marshal,uncommon
Devout Decree,uncommon
Fumigate,rare
Release the Dogs,uncommon
Dive Down,common
Finale of Revelation,mythic
Gateway Sneak,uncommon
Mystical Teachings,uncommon
River's Rebuke,rare
Sphinx of the Final Word,mythic
Voracious Greatshark,rare
Nullpriest of Oblivion,rare
Sanguine Indulgence,common
Vile Entomber,uncommon
Bolt Bend,uncommon
"Lathliss, Dragon Queen",rare
Mindsparker,uncommon
Ravenous Giant,uncommon
Redcap Gutter-Dweller,rare
Stromkirk Noble,rare
Viashino Pyromancer,common
Circuitous Route,uncommon
"Fynn, the Fangbearer",uncommon
Mold Adder,uncommon
Primal Might,rare
Springbloom Druid,common
Venom Connoisseur,uncommon
"Ayli, Eternal Pilgrim",rare
Deadly Brew,uncommon
Dryad Militant,uncommon
Immersturm Predator,rare
"Ovika, Enigma Goliath",rare
Teach by Example,uncommon
Diamond Mare,uncommon
Crawling Barrens,rare
Cryptic Caves,uncommon
Hinterland Sanctifier,common
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
Darksteel Colossus // Darksteel Colossus,mythic
"Etali, Primal Storm // Etali, Primal Storm",rare
"Ghalta, Primal Hunger // Ghalta, Primal Hunger",rare
Death Baron // Death Baron,rare
