name,rarity
Scout the Borders,common
See the Unwritten,mythic
Smoke Teller,common
Temur Charger,uncommon
Tusked Colossodon,common
Abomination of Gudul,common
Abzan Guide,common
"Anafenza, the Foremost",mythic
Armament Corps,uncommon
Avalanche Tusker,rare
Butcher of the Horde,rare
Chief of the Edge,uncommon
Chief of the Scale,uncommon
Death Frenzy,uncommon
Efreet Weaponmaster,common
Flying Crane Technique,rare
Highspire Mantis,uncommon
Ivorytusk Fortress,rare
Kheru Lich Lord,rare
Kin-Tree Invocation,uncommon
Mantis Rider,rare
Mardu Ascendancy,rare
Mardu Charm,uncommon
Mardu Roughrider,uncommon
Master the Way,uncommon
Mindswipe,rare
Ponyback Brigade,common
Rakshasa Deathdealer,rare
Rakshasa Vizier,rare
Sage of the Inward Eye,rare
Savage Knuckleblade,rare
Snowhorn Rider,common
"Sorin, Solemn Visitor",mythic
Temur Ascendancy,rare
Trap Essence,rare
Warden of the Eye,uncommon
Winterflame,uncommon
Abzan Banner,common
Altar of the Brood,rare
Briber's Purse,uncommon
Cranial Archive,uncommon
Dragon Throne of Tarkir,rare
Ghostfire Blade,rare
Jeskai Banner,common
Lens of Clarity,common
Mardu Banner,common
Sultai Banner,common
Temur Banner,common
Ugin's Nexus,mythic
Witness of the Ages,uncommon
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
