name,rarity
Chandra's Embercat,common
Chandra's Regulator,rare
Daggersail Aeronaut,common
Flame Sweep,uncommon
Fry,uncommon
Goblin Bird-Grabber,common
Lavakin Brawler,common
Leyline of Combustion,rare
Mask of Immolation,uncommon
Pack Mastiff,common
Reckless Air Strike,common
Scampering Scorcher,uncommon
Scorch Spitter,common
Thunderkin Awakener,rare
Unchained Berserker,uncommon
Barkhide Troll,uncommon
Brightwood Tracker,common
Cavalier of Thorns,mythic
Elvish Reclaimer,rare
"Gargos, Vicious Watcher",rare
Growth Cycle,common
Healer of the Glade,common
Howling Giant,uncommon
Leafkin Druid,common
Leyline of Abundance,rare
Overgrowth Elemental,uncommon
Season of Growth,uncommon
Sedge Scorpion,common
Shared Summons,rare
Thicket Crasher,common
Veil of Summer,uncommon
"Vivien, Arkbow Ranger",mythic
Voracious Hydra,rare
Wakeroot Elemental,rare
Creeping Trailblazer,uncommon
"Kaalia, Zenith Seeker",mythic
"Kethis, the Hidden Hand",mythic
Lightning Stormkin,uncommon
Ogre Siegebreaker,uncommon
"Omnath, Locus of the Roil",mythic
Risen Reef,uncommon
Skyknight Vanguard,uncommon
Tomebound Lich,uncommon
"Yarok, the Desecrated",mythic
Anvilwrought Raptor,common
Diamond Knight,uncommon
Diviner's Lockbox,uncommon
"Golos, Tireless Pilgrim",rare
Pattern Matcher,uncommon
Prismite,common
Retributive Wand,uncommon
Salvager of Ruin,uncommon
Field of the Dead,rare
Lotus Field,rare
"Ajani, Inspiring Leader",mythic
Goldmane Griffin,rare
"Mu Yanling, Celestial Wind",mythic
Celestial Messenger,common
Yanling's Harbinger,rare
"Sorin, Vampire Lord",mythic
Sorin's Guide,rare
Chandra's Flame Wave,rare
"Vivien, Nature's Avenger",mythic
Ethereal Elk,rare
Vivien's Crocodile,common
Concordia Pegasus,common
Haazda Officer,common
Imperial Outrider,common
Ironclad Krovod,common
Prowling Caracal,common
Dark Remedy,common
Engulfing Eruption,common
Nimble Birdsticker,common
Rubblebelt Recluse,common
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
