name,rarity
Temperamental Oozewagg,common
Territory Culler,uncommon
Thief of Existence,rare
Trickster's Elk,uncommon
Wumpus Aberration,uncommon
Abstruse Appropriation,rare
"Arna Kennerüd, Skycaptain",mythic
Conduit Goblin,common
Cranial Ram,common
Cursed Wombat,uncommon
Cyclops Superconductor,common
Emissary of Soulfire,uncommon
Expanding Ooze,common
Faithful Watchdog,common
"Genku, Future Shaper",rare
Golden-Tail Trainer,uncommon
Horrid Shadowspinner,uncommon
Imskir Iron-Eater,rare
Invert Polarity,rare
Izzet Generatorium,uncommon
"Kudo, King Among Bears",rare
"Nadu, Winged Wisdom",rare
"A-Nadu, Winged Wisdom",rare
The Necrobloom,rare
Obstinate Gargoyle,common
Ondu Knotmaster // Throw a Line,uncommon
"Phlage, Titan of Fire's Fury",mythic
Planar Genesis,uncommon
Psychic Frog,rare
Pyretic Rebirth,uncommon
Riddle Gate Gargoyle,common
"Rosheen, Roaring Prophet",rare
Scurry of Gremlins,uncommon
Snapping Voidcraw,common
Sneaky Snacker,common
Titans' Vanguard,uncommon
Wight of the Reliquary,rare
Writhing Chrysalis,common
Disruptor Flute,rare
Idol of False Gods,uncommon
Vexing Bauble,uncommon
Winter Moon,rare
Archway of Innovation,rare
Arena of Glory,rare
Bountiful Landscape,common
Contaminated Landscape,common
Deceptive Landscape,common
Foreboding Landscape,common
Monumental Henge,rare
Perilous Landscape,common
Seething Landscape,common
Shattered Landscape,common
Sheltering Landscape,common
Shifting Woodland,rare
Spymaster's Vault,rare
Tranquil Landscape,common
Twisted Landscape,common
Ugin's Labyrinth,mythic
Urza's Cave,uncommon
"Ajani, Nacatl Pariah // Ajani, Nacatl Avenger",mythic
Razorgrass Ambush // Razorgrass Field,uncommon
Witch Enchanter // Witch-Blessed Meadow,uncommon
Hydroelectric Specimen // Hydroelectric Laboratory,uncommon
Sink into Stupor // Soporific Springs,uncommon
"Tamiyo, Inquisitive Student // Tamiyo, Seasoned Scholar",mythic
Boggart Trawler // Boggart Bog,uncommon
Fell the Profane // Fell Mire,uncommon
"Sorin of House Markov // Sorin, Ravenous Neonate",mythic
Pinnacle Monk // Mystic Peak,uncommon
"Ral, Monsoon Mage // Ral, Leyline Prodigy",mythic
Sundering Eruption // Volcanic Fissure,uncommon
Bridgeworks Battle // Tanglespan Bridgeworks,uncommon
Disciple of Freyalise // Garden of Freyalise,uncommon
"Grist, Voracious Larva // Grist, the Plague Swarm",mythic
Bloodsoaked Insight // Sanguine Morass,uncommon
Drowner of Truth // Drowned Jungle,uncommon
Glasswing Grace // Age-Graced Chapel,uncommon
Legion Leadership // Legion Stronghold,uncommon
Revitalizing Repast // Old-Growth Grove,uncommon
Rush of Inspiration // Crackling Falls,uncommon
Strength of the Harvest // Haven of the Harvest,uncommon
Stump Stomp // Burnwillow Clearing,uncommon
Suppression Ray // Orderly Plaza,uncommon
Waterlogged Teachings // Inundated Archive,uncommon
Kappa Cannoneer,rare
Shrieking Drake,uncommon
Meltdown,uncommon
Barbarian Ring,uncommon
Cephalid Coliseum,uncommon
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
Estrid's Invocation // Estrid's Invocation,rare
