name,rarity
"Varis, Silverymoon Ranger",rare
Wandering Troubadour,uncommon
Werewolf Pack Leader,rare
Wild Shape,uncommon
You Find a Cursed Idol,common
You Happen On a Glade,uncommon
You Meet in a Tavern,uncommon
Adult Gold Dragon,rare
Bard Class,rare
Barrowin of Clan Undurr,uncommon
Bruenor Battlehammer,uncommon
A-Bruenor Battlehammer,uncommon
Drizzt Do'Urden,rare
"Farideh, Devil's Chosen",uncommon
Fighter Class,rare
Gretchen Titchwillow,uncommon
"Hama Pashar, Ruin Seeker",uncommon
"Kalain, Reclusive Painter",uncommon
Krydle of Baldur's Gate,uncommon
A-Krydle of Baldur's Gate,uncommon
"Minsc, Beloved Ranger",mythic
Monk Class,rare
"Orcus, Prince of Undeath",rare
Rogue Class,rare
"Shessra, Death's Whisper",uncommon
"A-Shessra, Death's Whisper",uncommon
Skeletal Swarming,rare
Sorcerer Class,rare
A-Sorcerer Class,rare
"Targ Nar, Demon-Fang Gnoll",uncommon
Tiamat,mythic
"Trelasarra, Moon Dancer",uncommon
Triumphant Adventurer,rare
A-Triumphant Adventurer,rare
"Volo, Guide to Monsters",rare
"Xanathar, Guild Kingpin",mythic
Bag of Holding,uncommon
The Deck of Many Things,mythic
Dungeon Map,uncommon
Eye of Vecna,rare
Fifty Feet of Rope,uncommon
Greataxe,common
Hand of Vecna,rare
Iron Golem,uncommon
Leather Armor,common
Mimic,common
Spare Dagger,common
Spiked Pit Trap,common
Treasure Chest,rare
Cave of the Frost Dragon,rare
Den of the Bugbear,rare
Dungeon Descent,rare
A-Dungeon Descent,rare
Hall of Storm Giants,rare
Hive of the Eye Tyrant,rare
Lair of the Hydra,rare
Temple of the Dragon Queen,uncommon
Treasure Vault,rare
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
