name,rarity
Bloodtithe Collector,uncommon
Champion of the Perished,rare
Covert Cutpurse // Covetous Geist,uncommon
Crawl from the Cellar,common
Curse of Leeches // Leeching Lurker,rare
Defenestrate,common
Diregraf Horde,common
Dreadhound,uncommon
Eaten Alive,common
Ecstatic Awakener // Awoken Demon,common
Foul Play,uncommon
Ghoulish Procession,uncommon
"Gisa, Glorious Resurrector",rare
Graveyard Trespasser // Graveyard Glutton,rare
Heirloom Mirror // Inherited Fiend,uncommon
Hobbling Zombie,common
Infernal Grasp,uncommon
"Jadar, Ghoulcaller of Nephalia",rare
"Jerren, Corrupted Bishop // Ormendahl, the Corrupter",mythic
Lord of the Forsaken,mythic
Mask of Griselbrand,rare
The Meathook Massacre,mythic
Morkrut Behemoth,common
Necrosynthesis,uncommon
No Way Out,common
Novice Occultist,common
Olivia's Midnight Ambush,common
Rotten Reunion,common
Shady Traveler // Stalking Predator,common
Siege Zombie,common
Slaughter Specialist,rare
Stromkirk Bloodthief,uncommon
Tainted Adversary,mythic
Vampire Interloper,common
Vengeful Strangler // Strangling Grasp,uncommon
Abandon the Post,common
Ardent Elementalist,common
Bloodthirsty Adversary,mythic
Brimstone Vandal,common
Burn Down the House,rare
Burn the Accursed,common
Cathartic Pyre,uncommon
Curse of Shaken Faith,rare
Electric Revelation,common
Falkenrath Perforator,common
Falkenrath Pit Fighter,rare
Famished Foragers,common
Fangblade Brigand // Fangblade Eviscerator,uncommon
Festival Crasher,common
Flame Channeler // Embodiment of Flame,uncommon
Geistflame Reservoir,rare
Harvesttide Infiltrator // Harvesttide Assailant,common
Lambholt Harrier,common
Light Up the Night,rare
Lunar Frenzy,uncommon
Moonrager's Slash,common
Moonveil Regent,mythic
Mounted Dreadknight,common
Neonate's Rush,common
Obsessive Astronomer,uncommon
Pack's Betrayal,common
Play with Fire,uncommon
Purifying Dragon,uncommon
Raze the Effigy,common
Reckless Stormseeker // Storm-Charged Slasher,rare
Seize the Storm,uncommon
Smoldering Egg // Ashmouth Dragon,rare
Spellrune Painter // Spellrune Howler,uncommon
Stolen Vitality,common
Sunstreak Phoenix,mythic
Tavern Ruffian // Tavern Smasher,common
Thermo-Alchemist,uncommon
Village Watch // Village Reavers,uncommon
Voldaren Ambusher,uncommon
Voldaren Stinger,common
Augur of Autumn,rare
Bird Admirer // Wing Shredder,common
Bounding Wolf,common
Bramble Armor,common
Briarbridge Tracker,rare
Brood Weaver,uncommon
Burly Breaker // Dire-Strain Demolisher,uncommon
Candlelit Cavalry,common
Consuming Blob,mythic
Contortionist Troupe,uncommon
Dawnhart Mentor,uncommon
Dawnhart Rejuvenator,common
Deathbonnet Sprout // Deathbonnet Hulk,uncommon
Defend the Celestus,uncommon
Dryad's Revival,uncommon
Duel for Dominance,common
Eccentric Farmer,common
Harvesttide Sentry,common
Hound Tamer // Untamed Pup,uncommon
Howl of the Hunt,common
Might of the Old Ways,common
Outland Liberator // Frenzied Trapbreaker,uncommon
Path to the Festival,common
Pestilent Wolf,common
Primal Adversary,mythic
Rise of the Ants,uncommon
"Saryth, the Viper's Fang",rare
Shadowbeast Sighting,common
Snarling Wolf,common
Storm the Festival,rare
Tapping at the Window,common
Tireless Hauler // Dire-Strain Brawler,common
Tovolar's Huntmaster // Tovolar's Packleader,rare
Turn the Earth,uncommon
Willow Geist,rare
Wrenn and Seven,mythic
Angelfire Ignition,rare
Arcane Infusion,uncommon
"Arlinn, the Pack's Hope // Arlinn, the Moon's Fury",mythic
Bladestitched Skaab,uncommon
Can't Stay Away,rare
Corpse Cobble,uncommon
Croaking Counterpart,rare
Dawnhart Wardens,uncommon
"Dennick, Pious Apprentice // Dennick, Pious Apparition",rare
Devoted Grafkeeper // Departed Soulkeeper,uncommon
Dire-Strain Rampage,rare
Diregraf Rebirth,uncommon
Faithful Mending,uncommon
Fleshtaker,uncommon
"Florian, Voldaren Scion",rare
Galvanic Iteration,rare
Ghoulcaller's Harvest,rare
Grizzly Ghoul,uncommon
Hallowed Respite,rare
Hungry for More,uncommon
Join the Dance,uncommon
"Katilda, Dawnhart Prime",rare
Kessig Naturalist // Lord of the Ulvenwald,uncommon
"Liesa, Forgotten Archangel",rare
"Ludevic, Necrogenius // Olag, Ludevic's Hubris",rare
Old Stickfingers,rare
"Rem Karolus, Stalwart Slayer",rare
Rite of Harmony,rare
Rite of Oblivion,uncommon
Rootcoil Creeper,uncommon
Sacred Fire,uncommon
"Sigarda, Champion of Light",mythic
Siphon Insight,rare
"Slogurk, the Overslime",rare
Storm Skreelix,uncommon
Sunrise Cavalier,uncommon
"Teferi, Who Slows the Sunset",mythic
"Tovolar, Dire Overlord // Tovolar, the Midnight Scourge",rare
Unnatural Moonrise,uncommon
"Vadrik, Astral Archmage",rare
Vampire Socialite,uncommon
Wake to Slaughter,rare
Winterthorn Blessing,uncommon
The Celestus,rare
Crossroads Candleguide,common
Jack-o'-Lantern,common
Moonsilver Key,uncommon
Mystic Skull // Mystic Monstrosity,uncommon
Silver Bolt,common
Stuffed Bear,common
Deserted Beach,rare
Field of Ruin,uncommon
Haunted Ridge,rare
Hostile Hostel // Creeping Inn,mythic
Overgrown Farmland,rare
Rockfall Vale,rare
Shipwreck Marsh,rare
A-Falcon Abomination,common
"A-Lier, Disciple of the Drowned",mythic
A-Patrician Geist,rare
A-Phantom Carriage,uncommon
A-Shipwreck Sifters,common
A-Hobbling Zombie,common
A-The Meathook Massacre,mythic
A-Devoted Grafkeeper // A-Departed Soulkeeper,uncommon
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
