name,rarity
"Syr Alin, the Lion's Claw",uncommon
Trapped in the Tower,common
True Love's Kiss,common
Venerable Knight,uncommon
Worthy Knight,rare
Animating Faerie // Bring to Life,uncommon
Brazen Borrower // Petty Theft,mythic
Didn't Say Please,common
Fae of Wishes // Granted,rare
Faerie Vandal,uncommon
Folio of Fancies,rare
Hypnotic Sprite // Mesmeric Glare,uncommon
Into the Story,uncommon
The Magic Mirror,mythic
Mantle of Tides,common
Merfolk Secretkeeper // Venture Deeper,common
Mistford River Turtle,common
Moonlit Scavengers,common
Mystical Dispute,uncommon
Overwhelmed Apprentice,uncommon
Queen of Ice // Rage of Winter,common
Sage of the Falls,uncommon
So Tiny,common
Steelgaze Griffin,common
"Syr Elenora, the Discerning",uncommon
Tome Raider,common
Turn into a Pumpkin,uncommon
Unexplained Vision,common
Vantress Gargoyle,rare
Vantress Paladin,common
Wishful Merfolk,common
"Ayara, First of Locthwain",rare
Bake into a Pie,common
Barrow Witches,common
Belle of the Brawl,uncommon
Blacklance Paragon,rare
Bog Naughty,uncommon
Cauldron Familiar,uncommon
A-Cauldron Familiar,uncommon
The Cauldron of Eternity,mythic
Cauldron's Gift,uncommon
Clackbridge Troll,rare
Epic Downfall,uncommon
Eye Collector,common
Festive Funeral,common
Foreboding Fruit,common
Forever Young,common
Foulmire Knight // Profane Insight,uncommon
Giant's Skewer,common
Lash of Thorns,common
Locthwain Paladin,common
Lost Legion,common
Malevolent Noble,common
Memory Theft,common
Oathsworn Knight,rare
Order of Midnight // Alter Fate,uncommon
Reaper of Night // Harvest Fear,common
Reave Soul,common
Revenge of Ravens,uncommon
Smitten Swordmaster // Curry Favor,common
Specter's Shriek,uncommon
Tempting Witch,common
Wicked Guardian,common
Wishclaw Talisman,rare
Witch's Vengeance,rare
Barge In,common
Bloodhaze Wolverine,common
Blow Your House Down,common
Brimstone Trebuchet,common
Burning-Yard Trainer,uncommon
Claim the Firstborn,uncommon
Crystal Slipper,common
Embercleave,mythic
Embereth Paladin,common
Ferocity of the Wilds,uncommon
Fervent Champion,rare
Fires of Invention,rare
A-Fires of Invention,rare
Irencrag Feat,rare
Irencrag Pyromancer,rare
Joust,uncommon
Mad Ratter,uncommon
Merchant of the Vale // Haggle,common
Ogre Errant,common
Raging Redcap,common
Redcap Melee,uncommon
Redcap Raiders,common
Rimrock Knight // Boulder Rush,common
Robber of the Rich,mythic
Searing Barrage,common
Seven Dwarves,common
Skullknocker Ogre,uncommon
Slaying Fire,uncommon
Sundering Stroke,rare
"Syr Carah, the Bold",uncommon
"Torbran, Thane of Red Fell",rare
Weaselback Redcap,common
Curious Pair // Treats to Share,common
Edgewall Innkeeper,uncommon
Feasting Troll King,rare
Fell the Pheasant,common
Fierce Witchstalker,common
Flaxen Intruder // Welcome Home,uncommon
Garenbrig Carver // Shield's Might,common
Garenbrig Paladin,common
Garenbrig Squire,common
Giant Opportunity,uncommon
Insatiable Appetite,common
Keeper of Fables,uncommon
Maraleaf Rider,common
Oakhame Adversary,uncommon
Once and Future,uncommon
Once Upon a Time,rare
Outmuscle,common
Questing Beast,mythic
Rosethorn Acolyte // Seasonal Ritual,common
Rosethorn Halberd,common
"Syr Faren, the Hengehammer",uncommon
Tall as a Beanstalk,common
Trail of Crumbs,uncommon
Tuinvale Treefolk // Oaken Boon,common
Wicked Wolf,rare
Wildborn Preserver,rare
Wildwood Tracker,common
Wolf's Quarry,common
"Yorvo, Lord of Garenbrig",rare
Dance of the Manse,rare
Doom Foretold,rare
Improbable Alliance,uncommon
Inspiring Veteran,uncommon
Lochmere Serpent,rare
Maraleaf Pixie,uncommon
"Oko, Thief of Crowns",mythic
Outlaws' Merriment,mythic
The Royal Scions,mythic
Savvy Hunter,uncommon
Shinechaser,uncommon
Steelclaw Lance,uncommon
Wandermare,uncommon
Wintermoor Commander,uncommon
Arcanist's Owl,uncommon
Covetous Urge,uncommon
Deathless Knight,uncommon
Elite Headhunter,uncommon
Fireborn Knight,uncommon
Loch Dragon,uncommon
Oakhame Ranger // Bring Back,uncommon
Rampart Smasher,uncommon
Resolute Rider,uncommon
Thunderous Snapper,uncommon
Clockwork Servant,uncommon
Enchanted Carriage,uncommon
Gingerbrute,common
Golden Egg,common
Henge Walker,common
Heraldic Banner,uncommon
Inquisitive Puppet,uncommon
Jousting Dummy,common
Locthwain Gargoyle,common
Lucky Clover,uncommon
Prophet of the Peak,common
Roving Keep,common
Scalding Cauldron,common
Shambling Suit,uncommon
Signpost Scarecrow,common
Sorcerer's Broom,uncommon
Sorcerous Spyglass,rare
Spinning Wheel,uncommon
Weapon Rack,common
Witch's Oven,uncommon
Castle Garenbrig,rare
Dwarven Mine,common
Idyllic Grange,common
Mystic Sanctuary,common
Tournament Grounds,uncommon
Witch's Cottage,common
"Kenrith, the Returned King",mythic
"Rowan, Fearless Sparkmage",mythic
Garrison Griffin,common
Rowan's Battleguard,uncommon
Rowan's Stalwarts,rare
"Oko, the Trickster",mythic
Oko's Accomplices,common
Bramblefort Fink,uncommon
Oko's Hospitality,rare
Silverwing Squadron,rare
Faerie Formation,rare
Embereth Skyblazer,rare
Steelbane Hydra,rare
Thorn Mammoth,rare
Banish into Fable,rare
"Chulane, Teller of Tales",mythic
Knights' Charge,rare
"Korvold, Fae-Cursed King",mythic
"Syr Gwyn, Hero of Ashvale",mythic
Tome of Legends,rare
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
Command Tower // Command Tower,common
"Chulane, Teller of Tales // Chulane, Teller of Tales",mythic
