name,rarity
Sight Beyond Sight,uncommon
Silumgar Sorcerer,uncommon
"Sidisi, Undead Vizier",rare
Silumgar Butcher,common
Ultimate Price,uncommon
Draconic Roar,uncommon
Zurgo Bellstriker,rare
Avatar of the Resolute,rare
Stampeding Elk Herd,common
Dragonlord Atarka,mythic
Dragonlord Kolaghan,mythic
Dragonlord Ojutai,mythic
Narset Transcendent,mythic
Sarkhan Unbroken,mythic
Swift Warkite,uncommon
Fiendslayer Paladin,rare
Dreadbore,rare
Ardenvale Tactician // Dizzying Swoop,common
Rimrock Knight // Boulder Rush,common
Seismic Stomp,common
Commune with the Gods,common
Thunderclap Wyvern,uncommon
Extricator of Sin // Extricator of Flesh,uncommon
Oath of Liliana,rare
Tormented Hero,rare
Smash to Smithereens,rare
Brineborn Cutthroat,uncommon
Archway Angel,uncommon
Lotus-Eye Mystics,uncommon
Dark Deal,uncommon
Gurmag Angler,common
"Tasigur, the Golden Fang",rare
Bloodfire Enforcers,uncommon
Goblin Heelcutter,common
Wild Slash,uncommon
Nightveil Specter,rare
Legion Loyalist,rare
Boros Reckoner,rare
Azorius Charm,uncommon
Rakdos's Return,mythic
Cloudfin Raptor,common
Miming Slime,common
Dramatic Reversal,common
Cruel Revival,uncommon
Guild Summit,uncommon
District Guide,uncommon
Gateway Plaza,common
Enter the Infinite,mythic
Devour Flesh,common
Illness in the Ranks,uncommon
Alpha Authority,uncommon
Sylvan Primordial,rare
Assemble the Legion,rare
Aurelia's Fury,mythic
Domri Rade,mythic
Unexpected Results,rare
Gift of Orzhova,uncommon
Gust of Wind,common
Illusory Angel,uncommon
Jhessian Thief,common
Eidolon of Rhetoric,uncommon
Phalanx Tactics,uncommon
Triplicate Spirits,common
Anchor to the Aether,uncommon
Ob Nixilis's Cruelty,common
Savage Punch,common
Sungrace Pegasus,common
Akroan Crusader,common
"Garruk, Caller of Beasts",mythic
Lagonna-Band Trailblazer,common
Dictate of Erebos,rare
Worst Fears,mythic
Mogis's Warhound,uncommon
Bassara Tower Archer,uncommon
"Ajani, Mentor of Heroes",mythic
"Athreos, God of Passage",mythic
"Keranos, God of Storms",mythic
"Kruphix, God of Horizons",mythic
"Pharika, God of Affliction",mythic
Evangel of Heliod,uncommon
Dragon-Style Twins,rare
"Thassa, God of the Sea",mythic
Scytheclaw Raptor,uncommon
"Urborg, Tomb of Yawgmoth",mythic
Silence,rare
Tome Scour,common
"Jace, Memory Adept",mythic
Gladecover Scout,common
Imposing Sovereign,rare
Lifebane Zombie,rare
Heliod's Pilgrim,common
Stain the Mind,rare
"Garruk, Apex Predator",mythic
Tomebound Lich,uncommon
Kozilek's Return,mythic
Needle Spires,rare
Zephyr Winder,common
Call the Gatewatch,rare
"Linvala, the Preserver",mythic
Void Shatter,uncommon
Crush of Tentacles,mythic
Boulder Salvo,common
Oath of Chandra,rare
Pyromancer's Assault,uncommon
Reckless Bushwhacker,uncommon
Natural State,common
Oath of Nissa,rare
Seed Guardian,uncommon
Stormchaser Mage,uncommon
Hissing Quagmire,rare
Hallowed Moonlight,rare
"Kytheon, Hero of Akros // Gideon, Battle-Forged",mythic
Swift Reckoning,uncommon
War Oracle,uncommon
"Jace, Vryn's Prodigy // Jace, Telepath Unbound",mythic
Sphinx's Tutelage,uncommon
Dark Petition,rare
Returned Centaur,common
Touch of Moonglove,common
Exquisite Firecraft,rare
Scab-Clan Berserker,rare
Gather the Pack,uncommon
The Great Aurora,mythic
"Nissa, Vastwood Seer // Nissa, Sage Animist",mythic
Bounding Krasis,uncommon
Possessed Skaab,uncommon
Chained to the Rocks,rare
Hopeful Eidolon,uncommon
Kabira Takedown // Kabira Plateau,uncommon
Keening Apparition,common
Phalanx Leader,uncommon
Sejiri Shelter // Sejiri Glacier,common
Artisan of Forms,uncommon
Jwari Disruption // Jwari Ruins,uncommon
Mizzium Skin,common
Nimbus Naiad,common
Silundi Vision // Silundi Isle,common
Baleful Eidolon,common
Behold the Beyond,mythic
Blackbloom Rogue // Blackbloom Bog,uncommon
Pelakka Predation // Pelakka Caverns,common
Rescue from the Underworld,uncommon
Akoum Warrior // Akoum Teeth,common
Boundary Lands Ranger,common
Gates Ablaze,uncommon
Stormbreath Dragon,mythic
Valakut Awakening // Valakut Stoneforge,uncommon
Witch's Mark,common
Bala Ged Recovery // Bala Ged Sanctuary,uncommon
Courier's Briefcase,common
Gatebreaker Ram,uncommon
Khalni Ambush // Khalni Territory,common
Leafcrown Dryad,common
Mistcutter Hydra,rare
Nemesis of Mortals,common
Sylvan Caryatid,rare
Imperious Oligarch,common
Loxodon Smiter,uncommon
Medomai the Ageless,rare
Halo Scarab,common
Abhorrent Overlord,uncommon
Disciple of Phenax,common
"Erebos, God of the Dead",mythic
Ash Zealot,uncommon
"Nylea, God of the Hunt",mythic
Nylea's Disciple,common
Reverent Hunter,uncommon
Cavern Lampad,common
"Ashiok, Nightmare Weaver",mythic
Dark Betrayal,uncommon
Jarad's Orders,rare
Liliana Vess // Liliana Vess,mythic
Dragonlord Atarka // Dragonlord Atarka,mythic
Dragonlord Dromoka // Dragonlord Dromoka,mythic
Dragonlord Kolaghan // Dragonlord Kolaghan,mythic
Dragonlord Ojutai // Dragonlord Ojutai,mythic
Dragonlord Silumgar // Dragonlord Silumgar,mythic
