name,rarity
Galloping Lizrog,uncommon
Get the Point,common
Grasping Thrull,common
Gyre Engineer,uncommon
Hackrobat,uncommon
Macabre Mockery,uncommon
Pitiless Pontiff,uncommon
Prime Speaker Vannifar,mythic
Rafter Demon,common
Rakdos Roustabout,common
Rubblebelt Runner,common
Senate Guildmage,uncommon
Sphinx of New Prahv,uncommon
Sphinx's Insight,common
Sunder Shaman,uncommon
Syndicate Guildmage,uncommon
Zhur-Taa Goblin,uncommon
Rubble Slinger,common
Senate Griffin,common
Carnival // Carnage,uncommon
Collision // Colossus,uncommon
Consecrate // Consume,uncommon
Repudiate // Replicate,rare
Revival // Revenge,rare
Thrash // Threat,rare
Warrant // Warden,rare
Glass of the Guildpact,rare
Gruul Locket,common
Screaming Shield,uncommon
Tome of the Guildpact,rare
"Dovin, Architect of Law",mythic
Elite Arrester,common
Dovin's Dismissal,rare
Dovin's Automaton,uncommon
"Domri, City Smasher",mythic
Ragefire,common
Charging War Boar,uncommon
Domri's Nodorog,rare
