name,rarity
"Teyo, the Shieldmage",uncommon
Crush Dissent,common
"Fblthp, the Lost",rare
"Jace, Wielder of Mysteries",rare
Kiora's Dambreaker,common
Lazotep Plating,uncommon
Narset's Reversal,rare
Aid the Fallen,common
"Davriel, Rogue Shadowmage",uncommon
Kaya's Ghostform,common
Lazotep Behemoth,common
Burning Prophet,common
Honor the God-Pharaoh,common
"Jaya, Venerated Firemage",uncommon
Mizzium Tank,rare
Samut's Sprint,common
"Tibalt, Rakish Instigator",uncommon
Bloom Hulk,common
Vivien's Grizzly,common
"Ajani, the Greathearted",rare
Invade the City,uncommon
"Ral, Storm Conduit",rare
"Tamiyo, Collector of Tales",rare
"Tolsimir, Friend to Wolves",rare
"Angrath, Captain of Chaos",uncommon
"Kiora, Behemoth Beckoner",uncommon
God-Pharaoh's Statue,uncommon
Guildpact Informant,common
Liliana's Triumph,uncommon
"Dovin, Hand of Control",uncommon
"Kaya, Bane of the Dead",uncommon
"Huatli, the Sun's Heart",uncommon
"Samut, Tyrant Smasher",uncommon
"Ashiok, Dream Render",uncommon
"Chandra, Fire Artisan",rare
"Sorin, Vengeful Bloodlord",rare
"Vraska, Swarm's Eminence",uncommon
"Nahiri, Storm of Stone",uncommon
God-Eternal Kefnet,mythic
God-Eternal Bontu,mythic
God-Eternal Rhonas,mythic
Ignite the Beacon,rare
"Tomik, Distinguished Advokist",rare
Silent Submersible,rare
Command the Dreadhorde,rare
Deliver Unto Evil,rare
The Elderspell,rare
Finale of Eternity,mythic
"Ilharg, the Raze-Boar",mythic
Awakening of Vitu-Ghazi,rare
Planewide Celebration,rare
Vivien's Arkbow,rare
Bioessence Hydra,rare
Dreadhorde Butcher,rare
Enter the God-Eternals,rare
"Feather, the Redeemed",rare
Living Twister,rare
Oath of Kaya,rare
Role Reversal,rare
Solar Blaze,rare
Soul Diviner,rare
"Storrev, Devkarin Lich",rare
Widespread Brutality,rare
Plains // Plains,common
Island // Island,common
Swamp // Swamp,common
Mountain // Mountain,common
Forest // Forest,common
Rising Populace,common
Dreadmalkin,uncommon
Arboreal Grazer,common
Forced Landing,common
Lazotep Reaver,common
Vizier of the Scorpion,uncommon
"Tezzeret, Master of the Bridge",mythic
Parhelion II // Parhelion II,rare
Ugin's Conjurant,uncommon
Gideon's Triumph,uncommon
Loxodon Sergeant,common
Martyr for the Cause,common
Prison Realm,uncommon
Teyo's Lightshield,common
Ashiok's Skulker,common
Aven Eternal,common
Bond of Insight,uncommon
Callous Dismissal,common
Contentious Plan,common
Jace's Triumph,uncommon
Naga Eternal,common
Relentless Advance,common
Sky Theater Strix,common
Spellkeeper Weird,common
Stealth Mission,common
Tamiyo's Epiphany,common
Teferi's Time Twist,common
Banehound,common
Bleeding Edge,uncommon
Charity Extractor,common
Davriel's Shadowfugue,common
Duskmantle Operative,common
Herald of the Dreadhorde,common
Price of Betrayal,uncommon
Shriekdiver,common
Toll of the Invasion,common
Ahn-Crop Invader,common
Bond of Passion,uncommon
Chandra's Triumph,uncommon
Devouring Hellion,uncommon
Dreadhorde Twins,uncommon
Goblin Assault Team,common
Grim Initiate,common
Invading Manticore,common
Jaya's Greeting,common
Nahiri's Stoneblades,common
Raging Kronch,common
Sarkhan's Catharsis,common
Arlinn's Wolf,common
Centaur Nurturer,common
Kraul Stinger,common
Nissa's Triumph,uncommon
Steady Aim,common
Storm the Citadel,uncommon
Thundering Ceratok,common
Wardscale Crocodile,common
Angrath's Rampage,uncommon
Domri's Ambush,uncommon
Elite Guardmage,uncommon
Heartwarming Redemption,uncommon
Huatli's Raptor,uncommon
Neoform,uncommon
Pledge of Unity,uncommon
Ral's Outburst,uncommon
Rubblebelt Rioters,uncommon
"A-Teferi, Time Raveler",rare
Guild Globe,common
Saheeli's Silverwing,common
Emergence Zone,uncommon
"Gideon, the Oathsworn",mythic
Gideon's Battle Cry,rare
Gideon's Company,uncommon
Jace's Projection,uncommon
Jace's Ruse,rare
